0,0.018488385
300,0.002174956
600,0.0011296144
900,0.0054803863
1200,0.0016259098
1500,0.0068438705
1800,0.006434449
2100,0.005554277
2400,0.003983735
2700,0.01026853
3000,0.0015771454
3300,0.0009589219
3600,0.0058173076
3900,0.0067951106
4200,0.018421683
4500,0.0022233375
4800,0.0027501525
5100,0.00090660434
5400,0.0025673243
5700,0.0026056871
6000,0.00090290775
6300,0.0054122945
6600,0.0071694413
6900,0.022719512
7200,0.009323923
7500,0.0010775705
7800,0.0063576777
8100,0.020667924
8400,0.004219168
8700,0.0055199335
9000,0.0018806197
9300,0.0048027453
9600,0.0031910609
9900,0.02587384
10200,0.0030161452
10500,0.0043216273
10800,0.0009818545
11100,0.0025613513
11400,0.0045111165
11700,0.0035865237
12000,0.0076685203
12300,0.0036129612
12600,0.0022401847
12900,0.003534668
13200,0.0011306126
13500,0.0060627935
13800,0.0113262525
14100,0.017383205
14400,0.0021259505
14700,0.0011916696
15000,0.0016657069
15300,0.0015175457
15600,0.0017332693
15900,0.0011910854
16200,0.0014587808
16500,0.0034677829
16800,0.0023942231
17100,0.0018130431
17400,0.0035062141
17700,0.0018804383
18000,0.009030406
18300,0.034811325
18600,0.0028261594
18900,0.0059230225
19200,0.005787289
19500,0.010590497
19800,0.0027428719
20100,0.0010681076
20400,0.0033688317
20700,0.004003036
21000,0.0013811451
21300,0.001368481
21600,0.0047076936
21900,0.009256644
22200,0.009309417
22500,0.0029907436
22800,0.021584818
23100,0.0009065825
23400,0.004135237
23700,0.0008101027
24000,0.0014984884
24300,0.00054455904
24600,0.008785286
24900,0.0058206166
