0,0.0050800135
300,0.019568194
600,0.0015502495
900,0.0029891022
1200,0.0107982
1500,0.0040241857
1800,0.0012999312
2100,0.003931752
2400,0.00089970336
2700,0.0010444906
3000,0.0020818226
3300,0.0013854937
3600,0.003718782
3900,0.021118857
4200,0.001732775
4500,0.0031970474
4800,0.03641728
5100,0.0038710944
5400,0.012250182
5700,0.0019498658
6000,0.0016610778
6300,0.0023286045
6600,0.011159491
6900,0.0021477942
7200,0.0046892664
7500,0.0037785876
7800,0.0025241417
8100,0.004912227
8400,0.0024669503
8700,0.0004927695
9000,0.00054627063
9300,0.00437851
9600,0.013271489
9900,0.002388577
10200,0.0026673598
10500,0.010143849
10800,0.010260323
11100,0.001801554
11400,0.0010775316
11700,0.0008531627
12000,0.001420792
12300,0.0016387926
12600,0.001210275
12900,0.010825381
13200,0.0013338018
13500,0.0031080544
13800,0.013926785
14100,0.0044900198
14400,0.0030411135
14700,0.0013484012
15000,0.0056056525
15300,0.0031989631
15600,0.003451169
15900,0.001586438
16200,0.003597666
16500,0.026900914
16800,0.01672732
17100,0.014046624
17400,0.0011666617
17700,0.0069537354
18000,0.0026713214
18300,0.0021667187
18600,0.023890134
18900,0.0020571514
19200,0.003998871
19500,0.0017359369
19800,0.0009563369
20100,0.0011503998
20400,0.0017825033
20700,0.0035685373
21000,0.00804416
21300,0.0005889159
21600,0.0032208017
21900,0.004239842
22200,0.002832045
22500,0.0073581715
22800,0.0011972843
23100,0.0021059643
23400,0.00054831104
23700,0.004355186
24000,0.0018014616
24300,0.0020402102
24600,0.0010844178
24900,0.0046730307
